map,scen_file,num_agents,timeout_s,runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
room-64-64-8,room-64-64-8-random-19,25,300,0.253422,314,629,136416,347211,1308,1308,1292,1301,18,194,12,107,1,0,0,185,522,0.10486,0.001397,0.001526,0.002788,0.047929,0,0.008252,0.000241,0.010647,0.082246,0.084467,0.007542,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-19.scen:
room-64-64-8,room-64-64-8-random-1,25,300,0.026533,17,33,12564,34193,1444,1444,1423,1437,1,0,1,10,5,0,0,28,6,0.014127,9.8e-05,0.000125,0.000187,0.001509,0,0.00227,1.2e-05,0.000792,0.006638,0.006775,0.007598,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-1.scen:
room-64-64-8,room-64-64-8-random-20,25,300,0.231568,270,541,148990,346403,1480,1480,1460,1472,6,123,0,147,0,0,0,92,372,0.079442,0.001169,0.001368,0.001306,0.050578,0,0.006876,0.000161,0.009081,0.087078,0.089057,0.007494,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-20.scen:
room-64-64-8,room-64-64-8-random-21,25,300,0.009389,5,9,4468,14288,1720,1720,1712,1719,2,1,0,3,0,0,0,10,0,0.005314,1.9e-05,5.8e-05,5.4e-05,0.000294,0,0.000514,2e-06,0.000214,0.001587,0.001628,0.007436,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-21.scen:
room-64-64-8,room-64-64-8-random-22,25,300,0.037226,4,9,22594,36324,1451,1451,1419,1433,0,0,0,2,2,0,0,10,0,0.022257,3.6e-05,5.1e-05,0,0.000861,0,0.002257,4e-06,0.00037,0.010237,0.010498,0.007497,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-22.scen:
room-64-64-8,room-64-64-8-random-23,25,300,0.021437,26,53,15281,38469,1391,1391,1376,1386,4,5,0,12,9,0,0,14,13,0.008325,6.7e-05,0.00015,0,0.002177,0,0.001071,1.3e-05,0.000934,0.008188,0.008371,0.007633,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-23.scen:
room-64-64-8,room-64-64-8-random-24,25,300,3.02989,2066,4131,1513336,3105443,1346,1346,1316,1330,211,805,99,1157,4,0,0,1064,4281,1.15247,0.014512,0.011256,0.054756,0.827134,0,0.065625,0.001763,0.09216,0.869327,0.886676,0.007542,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-24.scen:
room-64-64-8,room-64-64-8-random-25,25,300,0.974079,535,1069,419354,945947,1612,1612,1585,1603,111,165,20,317,32,0,0,304,1098,0.471429,0.003914,0.003285,0.015849,0.188877,0,0.027315,0.000417,0.029685,0.254229,0.25922,0.007487,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-25.scen:
room-64-64-8,room-64-64-8-random-2,25,300,0.273634,197,395,129920,287610,1447,1447,1422,1436,15,75,0,113,9,0,0,121,245,0.116284,0.000979,0.001034,0.000839,0.062053,0,0.009962,0.000141,0.007101,0.079031,0.080543,0.007549,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-2.scen:
room-64-64-8,room-64-64-8-random-3,25,300,0.072982,38,77,28780,69768,1505,1505,1489,1499,4,14,0,23,1,0,0,42,31,0.039788,0.000197,0.000234,0.000913,0.01162,0,0.002904,2.4e-05,0.001719,0.015497,0.01581,0.007499,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-3.scen:
room-64-64-8,room-64-64-8-random-4,25,300,8.45403,1888,3758,4903458,6894028,1463,1463,1414,1443,446,1038,44,786,20,0,0,3829,2192,3.50121,0.009645,0.014007,0.109251,0.47503,0,0.223435,0.002767,0.309768,4.02607,4.04611,0.007539,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-4.scen:
room-64-64-8,room-64-64-8-random-5,25,300,2.48108,509,1019,2169361,2917469,1690,1690,1634,1665,58,248,0,260,1,0,0,189,837,1.21315,0.002894,0.003623,0.012271,0.14314,0,0.09606,0.00052,0.024037,0.951314,1.00647,0.007438,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-5.scen:
room-64-64-8,room-64-64-8-random-6,25,300,0.042056,15,29,9616,29683,1631,1631,1618,1629,1,6,0,8,0,0,0,36,2,0.029108,0.000118,0.000108,6.5e-05,0.003097,0,0.002828,1.2e-05,0.000856,0.004988,0.005167,0.007528,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-6.scen:
room-64-64-8,room-64-64-8-random-7,25,300,0.18729,90,181,69939,163891,1772,1772,1752,1765,0,34,0,56,0,0,0,77,87,0.093174,0.00084,0.00053,0.000874,0.041752,0,0.006623,4.2e-05,0.004563,0.040522,0.041727,0.007513,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-7.scen:
room-64-64-8,room-64-64-8-random-8,25,300,0.090924,40,79,54684,98431,1500,1500,1443,1476,3,7,1,25,6,0,0,43,29,0.044862,0.000249,0.000245,0.000405,0.007297,0,0.006541,3.2e-05,0.002588,0.029496,0.029831,0.007825,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-8.scen:
room-64-64-8,room-64-64-8-random-9,25,300,1.07537,359,717,705215,1141973,1476,1476,1442,1465,18,121,18,216,3,0,0,326,544,0.519547,0.002029,0.002248,0.007785,0.165783,0,0.031554,0.000559,0.029113,0.331997,0.337563,0.007577,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-9.scen:
room-64-64-8,room-64-64-8-random-10,30,300,0.883385,625,1249,416489,960509,2007,2007,1972,1995,109,220,57,346,1,0,0,416,1012,0.3819,0.007586,0.004496,0.011652,0.181458,0,0.023587,0.000537,0.032388,0.259863,0.26638,0.009285,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-10.scen:
room-64-64-8,room-64-64-8-random-11,30,300,0.965347,257,515,389727,661738,1809,1809,1765,1796,12,95,20,133,9,0,0,248,446,0.564147,0.002089,0.001783,0.011699,0.11372,0,0.040276,0.000217,0.020487,0.226621,0.229066,0.008911,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-11.scen:
room-64-64-8,room-64-64-8-random-12,30,300,0.48343,330,659,249392,545817,1775,1775,1747,1766,157,96,25,193,15,0,0,250,517,0.233311,0.002056,0.002619,0.004748,0.062321,0,0.02446,0.000224,0.016753,0.148375,0.152058,0.008995,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-12.scen:
room-64-64-8,room-64-64-8-random-13,30,300,18.0215,13487,26975,10080934,22748865,1659,1659,1628,1646,2426,7068,346,6073,0,0,0,6971,28203,7.38745,0.070725,0.093933,0.454864,3.31584,0,0.429367,0.016299,0.726458,5.95531,6.1043,0.009102,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-13.scen:
room-64-64-8,room-64-64-8-random-14,30,300,0.995573,180,357,539729,706672,1957,1957,1880,1950,8,27,5,145,2,0,0,157,178,0.397911,0.00284,0.001294,0.003698,0.051515,0,0.011053,9.3e-05,0.032855,0.523582,0.52529,0.009188,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-14.scen:
room-64-64-8,room-64-64-8-random-15,30,300,0.218933,143,287,84585,212160,1650,1650,1626,1643,37,42,1,82,18,0,0,127,170,0.109578,0.000921,0.001029,0.001761,0.042897,0,0.007753,8.8e-05,0.006884,0.05183,0.053227,0.009128,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-15.scen:
room-64-64-8,room-64-64-8-random-16,30,300,2.61376,1355,2711,1102355,2507072,1897,1897,1865,1882,173,982,50,254,69,0,0,1519,2332,1.4735,0.007306,0.009907,0.049119,0.287077,0,0.088692,0.001478,0.084831,0.664509,0.677873,0.008933,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-16.scen:
room-64-64-8,room-64-64-8-random-17,30,300,9.0763,5581,11161,4801958,10394333,1930,1930,1903,1914,757,3224,209,2147,0,0,0,3208,11787,3.69418,0.027929,0.04122,0.155424,2.01517,0,0.223555,0.004697,0.31522,2.80345,2.86956,0.009083,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-17.scen:
room-64-64-8,room-64-64-8-random-18,30,300,0.400281,95,189,105064,197329,1946,1946,1896,1939,8,21,4,62,7,0,0,208,82,0.265942,0.001137,0.000692,0.001588,0.038071,0,0.029596,6.5e-05,0.006952,0.059848,0.061008,0.009227,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-18.scen:
room-64-64-8,room-64-64-8-random-19,30,300,2.60246,3041,6083,1591981,3715856,1649,1649,1601,1631,257,1957,81,832,171,0,0,1126,7599,0.868376,0.018253,0.019288,0.044402,0.573584,0,0.057222,0.002827,0.113453,0.969873,0.998808,0.008955,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-19.scen:
room-64-64-8,room-64-64-8-random-1,30,300,0.054078,35,71,23013,56413,1664,1664,1639,1655,0,1,0,27,7,0,0,46,13,0.029534,0.000255,0.000241,4.7e-05,0.005343,0,0.00362,1.4e-05,0.001567,0.013068,0.013348,0.009054,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-1.scen:
room-64-64-8,room-64-64-8-random-20,30,300,1.27273,1011,2023,705879,1576454,1770,1770,1727,1760,73,544,1,465,1,0,0,428,1483,0.529561,0.005093,0.006538,0.012496,0.251567,0,0.043034,0.000787,0.046514,0.411931,0.420939,0.008977,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-20.scen:
room-64-64-8,room-64-64-8-random-21,30,300,0.017455,15,29,8689,26259,2011,2011,1998,2009,3,2,6,6,0,0,0,21,6,0.009032,8.3e-05,0.000136,0.000373,0.000452,0,0.001177,1.2e-05,0.000592,0.004194,0.004349,0.008923,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-21.scen:
room-64-64-8,room-64-64-8-random-22,30,300,0.041615,4,9,21577,35397,1686,1686,1652,1668,0,0,0,2,2,0,0,12,0,0.027262,3.9e-05,6.2e-05,0,0.000514,0,0.002229,2e-06,0.000385,0.009747,0.01001,0.009026,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-22.scen:
room-64-64-8,room-64-64-8-random-23,30,300,0.198445,190,381,126240,312827,1801,1801,1779,1793,30,86,0,81,23,0,0,45,324,0.044416,0.00088,0.001297,0.001585,0.064711,0,0.003879,0.000107,0.007095,0.077919,0.080042,0.008957,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-23.scen:
room-64-64-8,room-64-64-8-random-24,30,300,32.4355,20294,40579,17223599,33519501,1654,1654,1616,1633,1579,6966,1055,12203,70,0,0,6787,57755,9.30567,0.168203,0.136021,0.725456,11.2027,0,0.413233,0.02109,0.974446,9.92378,10.1336,0.009474,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-24.scen:
room-64-64-8,room-64-64-8-random-25,30,300,31.4005,3691,7332,16013570,19872764,1933,1933,1876,1918,774,1463,70,1730,427,0,0,3706,7329,7.20444,0.028691,0.029256,0.239338,1.5978,0,0.341127,0.004135,1.83899,21.856,21.8992,0.009264,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-25.scen:
room-64-64-8,room-64-64-8-random-2,30,300,3.09049,3852,7703,2315065,5258046,1688,1688,1655,1672,892,2504,42,1291,14,0,0,843,7106,0.819233,0.018433,0.025079,0.060644,0.612383,0,0.046859,0.004209,0.147105,1.43877,1.47494,0.009193,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-2.scen:
room-64-64-8,room-64-64-8-random-3,30,300,0.108861,109,219,45557,128347,1712,1712,1693,1704,12,49,14,45,1,0,0,58,104,0.050283,0.00065,0.000705,0.001295,0.020994,0,0.003371,9.1e-05,0.004068,0.02874,0.029705,0.009096,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-3.scen:
room-64-64-8,room-64-64-8-random-4,30,300,3.41643,1097,2193,1382159,2462332,1687,1687,1636,1667,202,425,41,628,3,0,0,1761,1679,1.8062,0.009028,0.008806,0.046942,0.41281,0,0.125511,0.001402,0.108584,0.962599,0.975015,0.009119,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-4.scen:
room-64-64-8,room-64-64-8-random-5,30,300,234.953,47589,95179,340013805,427490674,2003,2003,1936,1970,8598,31480,619,15488,2,0,0,8500,120042,58.7017,0.242353,0.451758,1.61699,18.4233,0,3.17034,0.087805,2.27017,142.288,151.263,0.009109,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-5.scen:
room-64-64-8,room-64-64-8-random-6,30,300,0.170869,46,91,37617,98673,1953,1953,1936,1947,5,14,0,31,0,0,0,85,41,0.117947,0.000419,0.000368,0.000854,0.021383,0,0.006043,2.4e-05,0.00288,0.021407,0.021942,0.009246,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-6.scen:
room-64-64-8,room-64-64-8-random-7,30,300,0.958582,573,1145,467882,1042677,2177,2177,2152,2167,17,220,14,338,0,0,0,262,931,0.361695,0.005267,0.004182,0.009445,0.27084,0,0.020643,0.000432,0.02693,0.271992,0.281905,0.009079,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-7.scen:
room-64-64-8,room-64-64-8-random-8,30,300,0.435888,203,405,212864,421238,1864,1864,1803,1838,24,93,9,86,14,0,0,149,243,0.220981,0.001212,0.001447,0.004388,0.058971,0,0.022653,0.000194,0.012881,0.121528,0.123594,0.009099,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-8.scen:
room-64-64-8,room-64-64-8-random-9,30,300,1.82082,778,1557,1411185,2268330,1716,1716,1677,1702,24,277,29,463,9,0,0,450,1347,0.705723,0.005264,0.005356,0.015473,0.344378,0,0.045282,0.000992,0.058449,0.672882,0.684283,0.009168,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-9.scen:
room-64-64-8,room-64-64-8-random-10,35,300,1.34235,968,1935,610542,1420191,2198,2198,2160,2186,188,340,128,498,1,0,0,559,1770,0.55676,0.013271,0.007981,0.025574,0.291621,0,0.033411,0.001105,0.046833,0.388615,0.400352,0.010568,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-10.scen:
room-64-64-8,room-64-64-8-random-11,35,300,13.6587,4812,9625,9764723,15166951,2160,2160,2101,2142,229,1789,410,2380,233,0,0,1896,11215,3.74968,0.042988,0.04084,0.544573,2.73993,0,0.237478,0.007337,0.46038,6.12888,6.18836,0.01042,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-11.scen:
room-64-64-8,room-64-64-8-random-12,35,300,1.32949,1183,2365,896802,2014779,1961,1961,1928,1952,639,602,40,485,55,0,0,667,2425,0.466883,0.008017,0.011377,0.03574,0.1846,0,0.037508,0.001253,0.06259,0.558909,0.575523,0.010768,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-12.scen:
room-64-64-8,room-64-64-8-random-13,35,300,71.6238,41266,82531,32731698,72094083,1992,1992,1958,1979,6427,20231,775,20259,0,0,0,24219,114284,29.5304,0.270302,0.344245,1.9323,16.4167,0,1.57053,0.060233,2.59743,19.963,20.515,0.01051,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-13.scen:
room-64-64-8,room-64-64-8-random-14,35,300,45.0417,26705,53408,24312358,52228190,2318,2318,2230,2302,1746,9175,1094,16395,40,0,0,8827,72205,13.1447,0.241657,0.22525,1.1327,13.8166,0,0.545924,0.031602,1.54072,15.1641,15.4932,0.010622,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-14.scen:
room-64-64-8,room-64-64-8-random-15,35,300,18.4715,9671,19343,7247225,16642536,1966,1966,1933,1953,4804,3638,255,4165,1613,0,0,4859,21137,7.41797,0.063402,0.087348,0.38956,5.16445,0,0.349507,0.013137,0.606529,4.68786,4.81488,0.010826,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-15.scen:
room-64-64-8,room-64-64-8-random-16,35,300,209.701,123540,247081,119888185,250035416,2276,2276,2229,2250,22492,69344,6345,41924,5927,0,0,46515,329846,56.5734,0.931491,1.11062,5.75564,57.239,0,2.65426,0.274196,7.16538,73.7535,75.7238,0.010534,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-16.scen:
room-64-64-8,room-64-64-8-random-17,35,300,300,178294,356589,147088981,315834990,-1,2232,2187,2206,22699,77592,16997,83702,3,0,0,45616,627418,65.1859,1.6177,1.61695,10.9094,107.838,0,2.44749,0.366365,9.28406,96.653,99.5186,0.010697,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-17.scen:
room-64-64-8,room-64-64-8-random-18,35,300,1.42032,605,1210,503343,1046147,2336,2336,2283,2327,100,316,65,207,17,0,0,648,1261,0.818615,0.005199,0.005279,0.019333,0.171607,0,0.076496,0.000689,0.039478,0.305595,0.313569,0.010506,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-18.scen:
room-64-64-8,room-64-64-8-random-19,35,300,1.25158,1388,2775,640935,1579808,1878,1878,1829,1862,141,807,50,517,13,0,0,742,2996,0.519308,0.011312,0.009774,0.020999,0.219408,0,0.037579,0.001229,0.053035,0.408016,0.422252,0.01066,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-19.scen:
room-64-64-8,room-64-64-8-random-1,35,300,0.085439,26,53,26966,63885,2011,2011,1980,1998,2,3,0,14,9,0,0,61,3,0.056035,0.000273,0.000257,0.000125,0.005381,0,0.005906,1.8e-05,0.001997,0.014978,0.015281,0.011036,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-1.scen:
room-64-64-8,room-64-64-8-random-20,35,300,4.12113,3851,7703,2561278,5767842,2034,2034,1982,2024,245,2237,4,1607,3,0,0,1049,6693,1.32289,0.02405,0.028324,0.067518,0.957966,0,0.100871,0.003517,0.164865,1.55748,1.59638,0.010603,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-20.scen:
room-64-64-8,room-64-64-8-random-21,35,300,0.212342,149,297,78406,206780,2377,2377,2357,2373,24,74,13,61,0,0,0,189,284,0.107536,0.001284,0.001288,0.004298,0.037047,0,0.006329,0.000108,0.005958,0.049912,0.051812,0.010687,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-21.scen:
room-64-64-8,room-64-64-8-random-22,35,300,0.202733,33,65,57399,105682,1984,1984,1943,1962,10,10,2,17,3,0,0,69,34,0.128605,0.000366,0.000369,0.002176,0.015135,0,0.022025,3.2e-05,0.003614,0.03118,0.031977,0.010719,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-22.scen:
room-64-64-8,room-64-64-8-random-23,35,300,2.47342,2443,4887,1612364,3807473,2118,2118,2082,2104,215,1292,24,946,181,0,0,376,4557,0.502767,0.021742,0.018866,0.039001,0.782739,0,0.029942,0.001959,0.094826,1.03105,1.06529,0.010673,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-23.scen:
room-64-64-8,room-64-64-8-random-24,35,300,82.3801,45315,90625,39402754,76906394,1938,1938,1896,1915,3000,11966,2292,30898,159,0,0,13442,147919,21.39,0.53875,0.361202,2.24973,31.0026,0,0.905737,0.052685,2.30186,24.2373,24.7948,0.010607,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-24.scen:
room-64-64-8,room-64-64-8-random-25,35,300,170.3,17382,34595,62536318,83871177,2271,2271,2213,2255,3970,11173,259,4619,1331,0,0,32019,30938,53.806,0.110302,0.165604,1.53664,9.14915,0,2.17372,0.029477,8.42097,102.466,102.7,0.010647,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-25.scen:
room-64-64-8,room-64-64-8-random-2,35,300,16.3307,17842,35685,13082361,28305665,1960,1960,1923,1943,4443,11023,607,5906,306,0,0,3182,35768,3.88423,0.108682,0.135859,0.441289,2.89426,0,0.246621,0.024866,0.778554,8.14195,8.33858,0.011074,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-2.scen:
room-64-64-8,room-64-64-8-random-3,35,300,0.13898,102,203,54483,141628,1956,1956,1936,1948,8,53,5,42,1,0,0,89,103,0.071358,0.000788,0.00078,0.001369,0.023524,0,0.004563,8.3e-05,0.004655,0.033474,0.03446,0.010893,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-3.scen:
room-64-64-8,room-64-64-8-random-4,35,300,300.4,50849,101480,132777079,191551083,-1,2128,2040,2095,4778,18156,1357,31072,264,0,0,52369,165212,98.9421,0.503589,0.48881,4.33593,45.6871,0,3.85169,0.091898,12.5531,143.088,143.977,0.010654,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-4.scen:
room-64-64-8,room-64-64-8-random-5,35,300,226.846,95442,190883,229965310,334783427,2294,2294,2209,2247,2921,36925,2469,54134,1913,0,0,12754,278588,51.4131,0.809511,0.879298,4.61431,46.0009,0,1.93097,0.159813,4.84071,113.017,118.54,0.010909,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-5.scen:
room-64-64-8,room-64-64-8-random-6,35,300,22.7622,10009,20019,8987137,20270186,2349,2349,2316,2335,1418,5688,300,3735,286,0,0,6953,22350,9.68093,0.072062,0.087967,0.400729,6.00151,0,0.538363,0.016758,0.665311,5.56351,5.72761,0.01064,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-6.scen:
room-64-64-8,room-64-64-8-random-7,35,300,25.4556,17100,34201,14281658,30896225,2386,2386,2349,2370,637,7350,638,9112,0,0,0,2121,40935,4.02313,0.158723,0.143649,0.551664,10.9414,0,0.168447,0.021007,0.756244,8.74724,9.06666,0.01081,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-7.scen:
room-64-64-8,room-64-64-8-random-8,35,300,15.7463,5302,10603,7128512,13449645,2224,2224,2153,2191,1281,1573,558,3016,154,0,0,1959,11589,5.86446,0.042362,0.04805,0.23436,4.81755,0,0.290574,0.008058,0.384184,4.26015,4.33404,0.010552,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-8.scen:
room-64-64-8,room-64-64-8-random-9,35,300,69.0928,31857,62982,66106114,103542245,1998,1998,1948,1976,3014,16507,879,13426,1045,0,0,8221,66392,18.8633,0.206624,0.273324,1.04619,12.5807,0,1.29232,0.062147,2.53096,33.1992,33.7398,0.010645,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-9.scen:
room-64-64-8,room-64-64-8-random-10,40,300,8.03507,9219,18439,5866111,13840415,2482,2482,2439,2468,3133,5369,951,2867,32,0,0,1820,18850,1.69656,0.077373,0.087695,0.183318,2.00303,0,0.088487,0.011523,0.413397,3.68739,3.81316,0.012185,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-10.scen:
room-64-64-8,room-64-64-8-random-11,40,300,96.877,31829,63659,72094578,108144755,2466,2466,2382,2438,53,14674,3642,12616,897,0,0,8525,86010,29.1975,0.446777,0.292728,2.44637,20.6485,0,2.33291,0.059372,2.56349,39.7133,40.1495,0.012015,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-11.scen:
room-64-64-8,room-64-64-8-random-12,40,300,3.07651,3113,6227,2027974,4644287,2227,2227,2189,2215,1327,1054,63,1916,80,0,0,1405,7001,0.952138,0.028617,0.030464,0.06642,0.595722,0,0.068806,0.002671,0.144561,1.27257,1.31738,0.012311,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-12.scen:
room-64-64-8,room-64-64-8-random-13,40,300,300,290355,580711,171568129,376387526,-1,2272,2229,2251,29286,114782,5737,169836,0,0,0,22949,916641,37.4705,2.64983,2.46831,9.0855,129.816,0,1.20398,0.353074,10.6316,107.491,111.797,0.012197,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-13.scen:
room-64-64-8,room-64-64-8-random-14,40,300,72.0643,60105,120209,47673638,106500017,2582,2582,2490,2565,2800,22213,3899,33940,53,0,0,9390,150331,13.6646,0.588765,0.530885,1.7271,24.2285,0,0.512654,0.055837,2.79376,29.5168,30.2752,0.012197,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-14.scen:
room-64-64-8,room-64-64-8-random-15,40,300,300,142201,284403,120232567,258271957,-1,2251,2210,2234,30262,69173,5348,40509,27171,0,0,52098,363499,95.9504,1.19234,1.54886,6.86323,91.5579,0,4.17465,0.299439,9.80949,89.4069,91.6433,0.014658,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-15.scen:
room-64-64-8,room-64-64-8-random-16,40,300,300,167966,335933,164061862,337771781,-1,2580,2533,2555,19981,84135,10818,63482,9531,0,0,46626,471233,71.3454,1.57296,1.66206,6.94144,98.3603,0,3.03167,0.317707,9.86877,105.804,108.584,0.013077,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-16.scen:
room-64-64-8,room-64-64-8-random-17,40,300,300.001,210470,420941,130563257,294864290,-1,2552,2502,2527,1552,82015,29524,98930,1,0,0,24572,976531,40.3641,3.10878,2.12486,10.5478,139.509,0,0.709158,0.352044,8.73417,88.5252,92.2985,0.012614,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-17.scen:
