map,scen_file,num_agents,timeout_s,runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
empty-16-16,empty-16-16-random-2,50,300,0.305956,687,1353,117076,351706,578,578,568,572,792,71,36,0,579,0,0,1397,231,0.155636,0.003921,0.005174,0.008395,0.000334,0,0.032186,0.001103,0.003822,0.084361,0.093763,0.001236,WDG+GR+GC+T+BP with AStar,benchmarks/empty-16-16/scenarios/empty-16-16-random-2.scen:
empty-16-16,empty-16-16-random-3,50,300,0.058225,151,301,21520,74774,597,597,590,593,188,6,8,0,136,0,0,379,34,0.027448,0.000867,0.001205,0.002064,7.4e-05,0,0.00751,0.000196,0.000806,0.015043,0.017385,0.00124,WDG+GR+GC+T+BP with AStar,benchmarks/empty-16-16/scenarios/empty-16-16-random-3.scen:
empty-16-16,empty-16-16-random-4,50,300,0.009455,16,31,2831,10645,590,590,584,586,16,6,1,0,8,0,0,69,0,0.004802,9.3e-05,0.000183,0.000161,1.6e-05,0,0.001083,2.4e-05,0.000391,0.002047,0.002281,0.001207,WDG+GR+GC+T+BP with AStar,benchmarks/empty-16-16/scenarios/empty-16-16-random-4.scen:
empty-16-16,empty-16-16-random-5,50,300,0.540416,1216,2350,125951,434674,583,583,578,581,680,750,170,0,295,0,0,2961,582,0.327305,0.008557,0.007157,0.021943,0.002219,0,0.042596,0.002635,0.005323,0.096642,0.108816,0.001214,WDG+GR+GC+T+BP with AStar,benchmarks/empty-16-16/scenarios/empty-16-16-random-5.scen:
empty-16-16,empty-16-16-random-6,50,300,0.037107,105,205,14924,50641,585,585,578,583,69,8,18,0,78,0,0,232,39,0.020132,0.000666,0.000667,0.000635,5.9e-05,0,0.002993,9.7e-05,0.000449,0.009682,0.010866,0.001194,WDG+GR+GC+T+BP with AStar,benchmarks/empty-16-16/scenarios/empty-16-16-random-6.scen:
empty-16-16,empty-16-16-random-7,50,300,0.873786,3211,6421,198042,747975,512,512,506,509,1795,2413,433,0,365,0,0,6806,3040,0.511475,0.020916,0.017836,0.042181,0.002733,0,0.042208,0.005967,0.014042,0.162427,0.192586,0.001276,WDG+GR+GC+T+BP with AStar,benchmarks/empty-16-16/scenarios/empty-16-16-random-7.scen:
empty-16-16,empty-16-16-random-8,50,300,0.048572,155,309,15980,56795,501,501,495,497,106,13,4,0,137,0,0,330,9,0.025835,0.000887,0.000993,0.000799,7.2e-05,0,0.005338,0.000174,0.000718,0.011809,0.013471,0.001291,WDG+GR+GC+T+BP with AStar,benchmarks/empty-16-16/scenarios/empty-16-16-random-8.scen:
empty-16-16,empty-16-16-random-9,50,300,0.277082,452,884,64678,184474,537,537,530,533,261,147,23,0,281,0,0,1263,330,0.180403,0.002989,0.002812,0.008625,0.000491,0,0.020676,0.000991,0.002132,0.046183,0.051445,0.001285,WDG+GR+GC+T+BP with AStar,benchmarks/empty-16-16/scenarios/empty-16-16-random-9.scen:
empty-16-16,empty-16-16-random-10,60,300,300.003,459476,899456,47720042,151361795,-1,665,650,656,232094,293920,55863,19,109674,0,0,1310823,499991,175.552,4.04397,3.16643,22.0297,3.66147,0,16.8736,1.98754,2.80189,41.9863,47.5531,0.001397,WDG+GR+GC+T+BP with AStar,benchmarks/empty-16-16/scenarios/empty-16-16-random-10.scen:
empty-16-16,empty-16-16-random-11,60,300,8.01189,13929,27758,1959694,5578491,654,654,637,641,5719,3730,375,80,9743,0,0,39099,5742,5.05436,0.103948,0.091175,0.187982,0.017593,0,0.75699,0.036355,0.068912,1.31478,1.48612,0.001368,WDG+GR+GC+T+BP with AStar,benchmarks/empty-16-16/scenarios/empty-16-16-random-11.scen:
empty-16-16,empty-16-16-random-12,60,300,300,238749,475209,54351884,135880146,-1,687,664,670,59577,1586,2189,2330,232644,0,0,708113,17376,174.093,2.42965,1.78662,19.0329,0.31982,0,33.644,0.551204,2.30786,44.7056,48.8037,0.001404,WDG+GR+GC+T+BP with AStar,benchmarks/empty-16-16/scenarios/empty-16-16-random-12.scen:
empty-16-16,empty-16-16-random-13,60,300,138.033,119403,238156,15771824,50939278,713,713,702,707,44330,62033,8029,38,49302,0,0,385787,74528,94.4459,1.01508,0.783435,6.26611,0.13275,0,7.37789,0.501317,3.6264,17.9751,19.4918,0.001391,WDG+GR+GC+T+BP with AStar,benchmarks/empty-16-16/scenarios/empty-16-16-random-13.scen:
empty-16-16,empty-16-16-random-14,60,300,300.094,335166,641503,41721837,114754191,-1,647,635,638,156651,200909,34578,977,98702,0,0,1186487,164940,177.701,3.40617,2.32441,24.7538,1.43301,0,21.0347,1.54668,2.08665,36.6607,41.2468,0.001396,WDG+GR+GC+T+BP with AStar,benchmarks/empty-16-16/scenarios/empty-16-16-random-14.scen:
empty-16-16,empty-16-16-random-15,60,300,300,430195,828369,58709441,171198002,-1,728,713,718,252895,284846,51892,2370,91087,0,0,1067540,789177,167.264,4.08043,3.25875,21.7143,0.627833,0,15.7304,2.31082,2.94645,51.4755,57.6332,0.001411,WDG+GR+GC+T+BP with AStar,benchmarks/empty-16-16/scenarios/empty-16-16-random-15.scen:
empty-16-16,empty-16-16-random-16,60,300,219.692,246219,479708,33578159,91536645,576,576,561,563,120430,143935,20085,1194,81005,0,0,862803,166932,130.053,2.38728,1.71067,17.4656,0.673098,0,17.2149,1.14447,1.53087,27.6545,30.9082,0.001498,WDG+GR+GC+T+BP with AStar,benchmarks/empty-16-16/scenarios/empty-16-16-random-16.scen:
empty-16-16,empty-16-16-random-17,60,300,1.2108,2719,5290,299798,1004742,736,736,724,732,1638,268,396,36,2018,0,0,8617,2376,0.711419,0.022777,0.019176,0.035396,0.004159,0,0.131833,0.003161,0.013905,0.212204,0.248652,0.001377,WDG+GR+GC+T+BP with AStar,benchmarks/empty-16-16/scenarios/empty-16-16-random-17.scen:
empty-16-16,empty-16-16-random-18,60,300,300,276803,540483,25146790,87754172,-1,648,639,645,139375,206164,34954,0,35685,0,0,1007338,269874,211.163,2.78828,2.09936,21.8313,1.12151,0,9.60586,1.14199,1.86437,24.6808,28.6733,0.001396,WDG+GR+GC+T+BP with AStar,benchmarks/empty-16-16/scenarios/empty-16-16-random-18.scen:
empty-16-16,empty-16-16-random-19,60,300,300.425,281015,538025,39634971,103662635,-1,710,699,704,140332,180830,18987,366,80832,0,0,1105795,155663,177.838,2.61382,2.31905,21.3663,1.06462,0,22.9954,1.70299,2.07628,34.2736,39.0466,0.001413,WDG+GR+GC+T+BP with AStar,benchmarks/empty-16-16/scenarios/empty-16-16-random-19.scen:
empty-16-16,empty-16-16-random-1,60,300,2.45668,5839,11350,548599,1727731,629,629,618,620,3251,3532,402,16,1889,0,0,13510,4581,1.4591,0.045196,0.037258,0.055936,0.00939,0,0.144705,0.01584,0.098317,0.517385,0.584391,0.001411,WDG+GR+GC+T+BP with AStar,benchmarks/empty-16-16/scenarios/empty-16-16-random-1.scen:
empty-16-16,empty-16-16-random-20,60,300,300,421708,833485,58351641,161374461,-1,695,680,686,209509,339336,39002,0,43370,0,0,1058283,555382,175.118,3.88869,3.08274,17.8399,1.06151,0,10.6761,2.30028,2.78791,52.2899,58.048,0.001438,WDG+GR+GC+T+BP with AStar,benchmarks/empty-16-16/scenarios/empty-16-16-random-20.scen:
empty-16-16,empty-16-16-random-21,60,300,0.430411,224,442,94027,198900,716,716,700,703,154,64,18,1,140,0,0,541,97,0.320798,0.002872,0.001743,0.002063,0.000399,0,0.02982,0.000341,0.007865,0.067083,0.069986,0.001386,WDG+GR+GC+T+BP with AStar,benchmarks/empty-16-16/scenarios/empty-16-16-random-21.scen:
empty-16-16,empty-16-16-random-22,60,300,300,249039,483995,49481388,122588775,-1,675,657,662,143115,131673,20486,71,96809,0,0,759232,201089,168.173,2.53469,1.96071,16.1455,0.539125,0,24.5228,1.65119,9.00233,58.077,62.0906,0.001532,WDG+GR+GC+T+BP with AStar,benchmarks/empty-16-16/scenarios/empty-16-16-random-22.scen:
empty-16-16,empty-16-16-random-23,60,300,19.2958,45446,89692,5308027,17239492,660,660,643,649,19355,27145,2440,0,15861,0,0,70281,66520,9.74855,0.381282,0.283162,0.518082,0.047453,0,1.20057,0.196993,0.819647,5.06428,5.56367,0.001442,WDG+GR+GC+T+BP with AStar,benchmarks/empty-16-16/scenarios/empty-16-16-random-23.scen:
empty-16-16,empty-16-16-random-24,60,300,300,216357,425740,32942938,88932198,-1,662,639,645,116183,119757,16402,1052,79146,0,0,858961,123565,178.517,2.00156,1.77745,18.4605,0.72786,0,27.218,1.14715,8.29218,42.4239,45.9308,0.001455,WDG+GR+GC+T+BP with AStar,benchmarks/empty-16-16/scenarios/empty-16-16-random-24.scen:
empty-16-16,empty-16-16-random-25,60,300,61.931,101383,196328,12428356,37162460,678,678,665,670,58575,73045,9052,210,19075,0,0,312690,100258,35.8552,0.823727,0.727706,3.19882,0.371801,0,3.19685,0.481891,0.536469,9.66409,10.9858,0.001453,WDG+GR+GC+T+BP with AStar,benchmarks/empty-16-16/scenarios/empty-16-16-random-25.scen:
empty-16-16,empty-16-16-random-2,60,300,300,524871,1008072,57163645,177553560,-1,690,677,682,288790,417983,50444,56,56388,0,0,969575,895229,160.279,5.52473,3.97008,18.1125,1.58932,0,10.6395,3.31273,3.76283,58.8715,66.075,0.001447,WDG+GR+GC+T+BP with AStar,benchmarks/empty-16-16/scenarios/empty-16-16-random-2.scen:
empty-16-16,empty-16-16-random-3,60,300,300,393328,774453,56773006,160970929,-1,674,659,663,186911,267818,34816,813,89881,0,0,832155,317166,160.591,4.03115,2.68684,22.2717,1.67862,0,22.9524,2.15854,2.76198,51.4048,56.3945,0.001451,WDG+GR+GC+T+BP with AStar,benchmarks/empty-16-16/scenarios/empty-16-16-random-3.scen:
empty-16-16,empty-16-16-random-4,60,300,300,405730,730338,42778018,126217804,-1,697,686,690,168453,294407,40290,1126,69907,0,0,1007200,539397,167.914,3.71627,2.47987,15.8171,1.6614,0,18.1672,2.36165,9.76529,53.1684,57.9279,0.001434,WDG+GR+GC+T+BP with AStar,benchmarks/empty-16-16/scenarios/empty-16-16-random-4.scen:
empty-16-16,empty-16-16-random-5,60,300,300,374441,728152,45413017,142796975,-1,714,707,712,176146,273536,49378,0,51527,0,0,1075842,570947,183.645,3.88267,2.73443,20.8759,1.38854,0,12.7485,1.69243,2.43466,43.7405,48.6664,0.001385,WDG+GR+GC+T+BP with AStar,benchmarks/empty-16-16/scenarios/empty-16-16-random-5.scen:
empty-16-16,empty-16-16-random-6,60,300,0.453809,1033,2015,179499,547189,690,690,679,684,1304,17,65,0,950,0,0,2071,180,0.228228,0.007671,0.008584,0.01468,0.000435,0,0.048919,0.001427,0.005805,0.119654,0.136443,0.001416,WDG+GR+GC+T+BP with AStar,benchmarks/empty-16-16/scenarios/empty-16-16-random-6.scen:
empty-16-16,empty-16-16-random-7,60,300,300,608853,1204199,49997192,171162444,-1,623,614,618,298657,417160,64205,8277,119211,0,0,1282544,713905,161.893,5.59475,4.2378,24.8442,2.09541,0,17.6577,1.92869,3.6648,47.3503,55.1771,0.001431,WDG+GR+GC+T+BP with AStar,benchmarks/empty-16-16/scenarios/empty-16-16-random-7.scen:
empty-16-16,empty-16-16-random-8,60,300,4.81786,12639,25185,1496888,4786737,590,590,575,578,5199,1838,729,38,10033,0,0,28201,1249,2.64259,0.087094,0.075871,0.092805,0.012387,0,0.557087,0.024995,0.056315,1.05806,1.20629,0.001421,WDG+GR+GC+T+BP with AStar,benchmarks/empty-16-16/scenarios/empty-16-16-random-8.scen:
empty-16-16,empty-16-16-random-9,60,300,2.49982,4303,8339,608473,1767945,623,623,612,615,3342,721,393,7,3182,0,0,14627,699,1.49842,0.031941,0.031392,0.067731,0.007488,0,0.273001,0.010198,0.023946,0.416953,0.481932,0.001418,WDG+GR+GC+T+BP with AStar,benchmarks/empty-16-16/scenarios/empty-16-16-random-9.scen:
